libtech_id,lib_name,lib_website,lib_catalog,city_county,state,popu_lsa_2019,web_visits_2019,locale_mod,cen_tract
147066,"Siloam Springs Public Library",https://www.siloamsprings.com/155/Library,https://siloamsprings.biblionix.com/catalog/,Siloam Springs,AR,16448,18183,32,211.01
10994,"Southeast Arkansas Regional Library",https://www.searlibrary.org/,https://searlibrary.biblionix.com/catalog,Southeast Region,AR,66173,932621,33,4903
14656,"Barton Library",https://www.ucpls.org,https://unioncountyar.booksys.net/opac/ucpls/index.html,Union County,AR,39887,39112,43,9506
13064,"Washington County Library System",https://www.washingtoncountyar.gov/government/departments-f-z/library,http://orion.wcls.lib.ar.us/,Washington County,AR,144223,263534,41,111.01
7210,"West Memphis Public Library",https://westmemphislibrary.org/,http://westmemphis.polarislibrary.com/,West Memphis,AR,25284,9166,21,302.01
33,"Alameda County Library",https://aclibrary.org/,https://aclibrary.bibliocommons.com/,Alameda County,CA,589666,2622379,21,4419.25
1365,"Alameda Free Library",https://www.alamedafree.org/Home,http://207.215.17.124/ipac20/ipac.jsp?profile=main--1,Alameda,CA,79316,715921,21,4280
1368,"Alhambra Civic Center Library",https://www.alhambralibrary.org/,http://catalog.alhambralibrary.org/,Alhambra,CA,86931,289421,21,4810.01
8476,"Amador County Library",https://www.amadorgov.org/departments/library,https://stks.ent.sirsi.net/client/en_US/amador/,Amador County,CA,38294,50436,42,4.01
1972,"Anaheim Public Library",https://www.anaheim.net/6100/Library,https://ana.ent.sirsi.net/client/en_US/virtual,Anaheim,CA,359339,187232,11,872
3453,"Arcadia Public Library",https://www.arcadiaca.gov/enrich/arcadia_public_library/,https://discovery.arcadialibrary.org/,Arcadia,CA,58891,106712,13,4308.02
6922,"Azusa City Library",https://www.ci.azusa.ca.us/191/Library,http://library.ci.azusa.ca.us/uhtbin/cgisirsi.exe/x/0/0/49,Azusa,CA,51313,-1,21,4006.02
15563,"Banning Library District",https://www.banninglibraryca.gov/,https://catalog.banning.bywatersolutions.com/,Banning,CA,31562,27644,21,441.02
15565,"Beaumont Library District",https://bld.lib.ca.us/,https://beaumontlibrary.us,Beaumont,CA,56325,25972,21,440
15561,"Benicia Public Library",https://benicialibrary.org/,https://ls2pac.splashlibraries.org/?config=BENICIA&section=home,Benicia,CA,27570,122974,22,2520
34,"Berkeley Public Library",https://www.berkeleypubliclibrary.org/,https://encore.berkeley-public.org/iii/encore/?lang=eng,Berkeley,CA,123328,946287,12,4229
35,"Beverly Hills Public Library",https://www.beverlyhills.org/departments/communityservices/beverlyhillspubliclibrary/web.jsp?NFR=1,http://roxbury.beverlyhills.org,Beverly Hills,CA,34627,409084,21,7008.01
14858,"Brawley Public Library",https://www.brawley-ca.gov/community/library/,https://brawley.biblionix.com/catalog/,Brawley,CA,27337,-1,31,106
14859,"Burbank Public Library",https://burbanklibrary.org/,https://burb.ent.sirsi.net/,Burbank,CA,105952,438730,12,3107.02
9706,"Burlingame Public Library",https://www.burlingame.org/library/,https://burlingame.bibliocommons.com/,Burlingame,CA,38163,115148,21,6055
11499,"Butte County Library",https://www.buttecounty.net/bclibrary/,https://butte.bywatersolutions.com/,Butte County,CA,226466,214485,32,28
14863,"Calaveras County Library",https://library.calaverasgov.us/,https://clvs.sirsi.net/,Calaveras County,CA,45117,63441,42,3
7942,"Camarillo Public Library",https://camarillolibrary.org/,http://camarillolibrary.org,Camarillo,CA,69880,154601,13,52.02
14875,"Carlsbad City Library",https://library.carlsbadca.gov/,https://cbcl.sdp.sirsi.net/,Carlsbad,CA,115241,492157,12,221
4540,"Harrison Memorial Library",https://ci.carmel.ca.us/library,http://catalog.hm-lib.org/,Carmel,CA,3987,37141,22,116.02
4689,"Cerritos Public LIbrary",http://menu.ci.cerritos.ca.us/,http://clio.ci.cerritos.ca.us/,Cerritos,CA,50711,195000,21,5545.14
1438,"Colton Public Library",https://www.ci.colton.ca.us/134/Library,http://colton.polarislibrary.com/,Colton,CA,54391,630,21,125
3482,"Colusa County Free Library",https://www.countyofcolusa.org/24/Library,https://catalog.saclibrary.org/,Colusa County,CA,22117,5250,32,5
3490,"Corona Public Library",https://www.coronaca.gov/government/departments/library,http://corona.bywatersolutions.com/,Corona,CA,168101,269461,12,416
13086,"Coronado Public Library",https://coronadolibrary.org/,http://ecatalog.coronado.lib.ca.us,Coronado,CA,24199,80091,21,108
3493,"Covina Public Library",https://covinaca.gov/library,http://cov.ent.sirsi.net/client/default,Covina,CA,48876,-1,21,4061.01
11506,"Del Norte County Library District",https://delnortecountylibrary.org/,http://catalog.delnortecountylibrary.org/,Del Norte County,CA,27401,4289,33,1.01
3525,"El Centro Public Library",https://cityofelcentro.org/library/,http://catalog.eclib.org/polaris/,El Centro,CA,46248,-1,13,112.02
1124,"El Dorado County Library",https://eldoradolibrary.org/,http://eldo.ent.sirsi.net,El Dorado County,CA,191848,-1,21,310
52,"El Segundo Public Library",https://library.elsegundo.org/,http://library.elsegundo.org/search/,El Segundo,CA,17066,28589,21,6201.01
1482,"Escondido Public Library",https://library.escondido.org/,https://escondido.librarycatalog.info/polaris/,Escondido,CA,152739,309878,21,206.01
3545,"Folsom Public Library",https://www.library.folsom.ca.us/home-library,https://librarycatalog.folsom.ca.us/Search/,Folsom,CA,79835,131895,13,84.04
2901,"Fresno County Public Library",https://www.fresnolibrary.org/,http://hip1.sjvls.org/ipac20/load.jsp?profile=fhq&menu=search,Fresno County,CA,990451,2563054,11,6
3556,"Fullerton Public Library",https://www.cityoffullerton.com/government/library/,http://ipac.cityoffullerton.com/ipac20/ipac.jsp?profile=main,Fullerton,CA,142824,652153,21,112
2906,"Glendale Public Library",https://www.glendaleca.gov/government/departments/library-arts-culture,https://glendale.iii.com,Glendale,CA,206283,605304,12,3022.01
3919,"Willows Public Library",https://www.cityofwillows.org/dept/library,http://willows.northnet.bywatersolutions.com/,Glenn County,CA,13539,-1,32,104
4291,"Hayward Public Library",https://www.hayward-ca.gov/public-library,https://hayward.bibliocommons.com/,Hayward,CA,159433,-1,21,4354
12377,"Hemet Public Library",https://www.hemetca.gov/94/Library,https://hemet.ent.sirsi.net/client/en_US/default,Hemet,CA,84754,302549,22,434.01
6774,"Humboldt County Library",https://humboldtgov.org/library,http://libcat.co.humboldt.ca.us/,Humboldt County,CA,135333,81913,33,5
3246,"Huntington Beach Public Library",https://www.huntingtonbeachca.gov/government/departments/library/,https://hbpl.ent.sirsi.net/client/en_US/default/,Huntington Beach,CA,203761,-1,21,994.02
14981,"Imperial Public Library",https://www.cityofimperial.org/public-library,http://imperial.polarislibrary.com,Imperial,CA,19929,-1,22,110
4684,"Inglewood Public Library",https://www.cityofinglewood.org/1648/Inglewood-Public-Library,https://inglewood.ent.sirsi.net/client/en_US/default,Inglewood,CA,112549,-1,21,6012.11
14984,"Inyo County Free Library",https://www.inyocounty.us/services/library,http://inland.librarycatalog.info/polaris/Search/default.aspx?ctx=10.1033.0.0.3,Inyo County,CA,18593,-1,43,5
15559,"Irwindale Public Library",https://www.irwindaleca.gov/121/Library,http://irpl-verso.auto-graphics.com/MVC/,Irwindale,CA,1506,2555,21,4046
3657,"Kern County Library",https://kerncountylibrary.org/,https://sjvls.ent.sirsi.net/client/en_US/kehq,Kern County,CA,916464,1936841,11,16
3660,"Kings County Library",https://www.kingscountylibrary.org/,http://hip1.sjvls.org/ipac20/ipac.jsp?profile=kihq,Kings County,CA,153710,165641,23,9
15001,"Lake County Library",https://www.lakecountyca.gov/597/Library,http://ipac.sonoma.lib.ca.us/ipac20/ipac.jsp?profile=laco,Lake County,CA,65071,51503,32,4
7904,"Larkspur Public Library",https://www.ci.larkspur.ca.us/296/Larkspur-Library,http://marinet.lib.ca.us/,Larkspur,CA,12578,19393,21,1200
15005,"Lincoln Public Library at Twelve Bridges",https://www.lincolnca.gov/en/parks-recreation-and-activities/library.aspx,https://lincolnca.polarislibrary.com/,Lincoln,CA,48277,-1,41,235
1147,"Livermore Public Library",https://library.livermoreca.gov/home-library,http://www.livermore.lib.ca.us/search/,Livermore,CA,91039,152906,13,4515.01
5469,"Lodi Public Library",https://www.lodi.gov/214/Lodi-Public-Library,http://catalog.stockton.lib.ca.us:7880/uhtbin/cgisirsi/x/0/0/57/49/?user_id=lodiweb&password=,Lodi,CA,68272,-1,23,42.04
7928,"Lompoc Public Library",https://www.cityoflompoc.com/government/departments/library,http://www.blackgold.org/,Lompoc,CA,59978,-1,23,28.02
2401,"Long Beach Public Library",https://www.longbeach.gov/library,http://encore.lbpl.org/,Long Beach,CA,475013,509419,11,5760.01
3491,"County of Los Angeles Public Library",https://lacountylibrary.org/,https://catalog.lacountylibrary.org/client/en_US/default,Los Angeles County,CA,4040079,12396327,11,2077.1
1005,"Los Angeles Public Library",https://www.lapl.org/,http://www.lapl.org/catalog/,Los Angeles,CA,4040079,12396327,11,2077.1
9917,"Madera County Library",https://www.maderacounty.com/government/madera-county-library,http://hip1.sjvls.org/ipac20/ipac.jsp?profile=mahq,Madera County,CA,159536,175876,32,8
4039,"Marin County Free Library",https://marinlibrary.org/,http://marinet.lib.ca.us/,Marin County,CA,143752,507877,21,1060.02
4539,"Mariposa County Library",https://mariposalibrary.org/index.html,http://hip1.sjvls.org/ipac20/ipac.jsp?profile=mzhq,Mariposa County,CA,18068,-1,43,1.01
29092,"Mendocino County Library",https://www.mendolibrary.org/home,https://son.ent.sirsi.net/client/en_US/mendocino/?dt=list,Mendocino County,CA,89009,183256,33,114
15179,"Merced County Library",https://www.countyofmerced.com/3876/Library,http://hip1.sjvls.org/ipac20/ipac.jsp?profile=mchq#focus,Merced County,CA,282928,150016,32,13.01
7906,"Mill Valley Public Library",https://www.millvalleylibrary.org/,http://marinet.lib.ca.us/,Mill Valley,CA,14675,118739,21,1270
15575,"Mission Viejo Library",https://cityofmissionviejo.org/departments/library,http://catalog.cmvl.org/client/en_US/default/,Mission Viejo,CA,96434,192956,21,320.12
11507,"Modoc County Library",https://modoccountylibrary.org/,http://modoc.bywatersolutions.com/,Modoc County,CA,9602,-1,43,1
1631,"Monrovia Public Library",https://www.cityofmonrovia.org/your-government/library,https://monrovia.biblionix.com/catalog/,Monrovia,CA,38529,120036,21,4310.01
29090,"Monterey County Free Libraries",https://www.co.monterey.ca.us/government/departments-i-z/library,https://catalog.emcfl.org,Monterey County,CA,234299,222337,22,143.01
70,"Monterey Park Bruggemeyer Library",https://www.montereypark.ca.gov/238/Library,http://library.montereypark.ca.gov/,Monterey Park,CA,61828,63669,21,4822.01
69,"Monterey Public Library",https://monterey.org/services/library/index.php,http://www.montereylibrary.org/,Monterey,CA,28448,123281,22,127
7947,"Moorpark City Library",https://moorparkca.gov/355/Library,http://moorpark.ipac.dynixasp.com/ipac20/ipac.jsp?profile=mrp,Moorpark,CA,37020,22474,22,76.06
11462,"Moreno Valley Public Library",https://www.moval.org/mv-library/,http://www.riverside.lib.ca.us/web2/tramp2.exe/log_in/?setting_key=CLD,Moreno Valley,CA,208297,-1,21,425.21
3001,"Mountain View Public Library",https://www.mountainview.gov/depts/library/default.asp,https://encore.mountainview.gov,Mountain View,CA,81992,451885,13,5096
11463,"Murrieta Public Library",https://www.murrietaca.gov/261/Library,http://inland.librarycatalog.info/polaris/Search/default.aspx?ctx=17.1033.0.0.8,Murrieta,CA,118125,-1,21,498
1647,"National City Public Library",https://www.nationalcityca.gov/government/library,http://ncpl.ipac.sirsidynix.net/ipac20/ipac.jsp?session=14W4448836D5B.718&profile=ncpl--1&menu=search&ts=1454448836972#focus,National City,CA,62307,96948,21,117
1659,"Newport Beach Public Library",https://www.newportbeachlibrary.org/,http://millennium.newport.lib.ca.us/,Newport Beach,CA,87180,579855,13,630.08
1669,"Oakland Public Library",https://oaklandlibrary.org/,http://catalog.oaklandlibrary.org/,Oakland,CA,456202,1335939,11,4034
3014,"Oceanside Public Library",https://www.oceansidelibrary.org/home-library,https://oceanside.bibliocommons.com/search?q=title&t=smart&firsttime=true,Oceanside,CA,178021,-1,21,184
1677,"Ontario City Library",https://www.ontarioca.gov/Library,http://catalog.ontarioca.gov/polaris/,Ontario,CA,178268,-1,12,14
13649,"Orange Public Library and History Center",https://www.orangepubliclibrary.org/,https://copl.ent.sirsi.net/client/en_US/default,Orange,CA,141691,229901,12,759.01
11508,"Orland Free Library",https://www.orlandfreelibrary.org/,http://catalog.orland.bywatersolutions.com/cgi-bin/koha/opac-main.pl,Orland,CA,15594,18791,32,101
1687,"Oxnard Public Library",https://www.oxnard.org/library/,https://oxpl.ent.sirsi.net/client/en_US/default,Oxnard,CA,209879,231641,12,87
5893,"Pacific Grove Public Library",https://www.pacificgrovelibrary.org/,https://pals.bywatersolutions.com/,Pacific Grove,CA,15883,52037,22,124.01
3248,"Palm Springs Public Library",https://www.palmspringsca.gov/government/departments/library,http://palmsprings.polarislibrary.com/Search/default.aspx?ctx=3.1033.0.0.2,Palm Springs,CA,48733,-1,21,447.01
1693,"Palmdale City Library",https://www.cityofpalmdaleca.gov/318/Palmdale-City-Library,http://palmdale.librarycatalog.info/polaris/default.aspx,Palmdale,CA,157854,75177,21,9105.01
10991,"Palo Alto City Library",https://library.cityofpaloalto.org/,https://paloalto.bibliocommons.com/search,Palo Alto,CA,69397,915627,13,5113.01
3023,"Palos Verdes Library District",https://www.pvld.org/,https://search.pvld.org/,Palos Verdes,CA,68943,387757,21,6704.03
3027,"Pasadena Public Library",https://www.cityofpasadena.net/library/,https://pasadena.ent.sirsi.net/client/en_US/default,Pasadena,CA,146312,8487323,12,4619.02
8468,"Placer County Library",https://www.placer.ca.gov/2093/Library,http://placer.polarislibrary.com/polaris/,Placer County,CA,201884,-1,21,203
4778,"Pleasanton Public Library",https://www.cityofpleasantonca.gov/gov/depts/lib/default.asp,https://pleasantonlibrary.bibliocommons.com/,Pleasanton,CA,80492,141379,13,4506.07
11509,"Plumas County Library",https://plumascounty.us/546/Library,https://www.plumaslibrary.org/,Plumas County,CA,22992,-1,43,1
6571,"Pomona Public Library",https://www.pomonaca.gov/government/departments/library,http://www.youseemore.com/pomona/,Pomona,CA,154310,-1,21,4088
15307,"Porterville Public Library",https://www.ci.porterville.ca.us/departments/library/,http://hip1.sjvls.org/ipac20/ipac.jsp?profile=pvhq,Porterville,CA,60260,84022,23,38.02
1726,"Rancho Cucamonga Public Library - Archibald",https://www.cityofrc.us/library,http://catalog.rcpl.lib.ca.us/,Rancho Cucamonga,CA,179412,360706,21,20.27
4387,"Rancho Mirage Public Library",https://www.ranchomiragelibrary.org/,https://rmpl-verso.auto-graphics.com/mvc/,Rancho Mirage,CA,18489,181327,21,451.03
1729,"Redondo Beach Public Library",https://www.redondo.org/depts/library/,http://www.redondo.org/library,Redondo Beach,CA,68473,71430,21,6212.04
7043,"Redwood City Public Library",https://www.redwoodcity.org/departments/library,http://catalog.plsinfo.org/,Redwood City,CA,85319,92246,13,6102.02
76,"Richmond Public Library",https://www.ci.richmond.ca.us/105/Library,http://rosie.ci.richmond.ca.us/,Richmond,CA,110436,22806,21,3740
6891,"Riverside County Library System",https://www.rivlib.info/,http://rivlib.info/riverside-county-library-system/,Riverside County,CA,1339695,2646124,21,403.01
3048,"Riverside Public Library",https://riversideca.gov/library/,http://read.riversideca.gov,Riverside,CA,328101,1474975,11,303
3055,"Roseville Public Library",https://www.roseville.ca.us/cms/One.aspx?portalId=7964922&pageId=8717440,http://library.roseville.ca.us,Roseville,CA,139643,1304321,12,209.01
3059,"Sacramento Public Library",https://www.saclibrary.org/,https://catalog.saclibrary.org/Union/,Sacramento,CA,1466339,7913846,11,11.01
7907,"San Anselmo Public Library",https://www.townofsananselmo.org/133/Library,http://marinet.lib.ca.us/,San Anselmo,CA,12902,10396,21,1170
3068,"San Benito County Free Library",https://sbcfl.org/,http://catalog.sbcfl.org,San Benito,CA,60215,119882,32,4
3715,"San Bernardino County Library",https://sbclib.org/,http://sbclib.polarislibrary.com/polaris/default.aspx?ctx=1.1033.0.0.3.,San Bernardino County,CA,1284036,1704596,21,65
13672,"San Bernardino Public Library",https://www.sbcity.org/cityhall/library/default.asp,http://catalog.sbpl.org:8080,San Bernardino,CA,219233,-1,12,57.01
3716,"San Bruno Public Library",https://www.sanbruno.ca.gov/gov/city_departments/community_services/library/default.htm,http://sbl.bibliocommons.com,San Bruno,CA,45257,44402,21,6040
10702,"San Diego County Library",https://www.sdcl.org/,https://sdcl.bibliocommons.com/,San Diego County,CA,1127296,2710046,21,85.11
3070,"San Diego Public Library",https://www.sandiego.gov/public-library,https://sandiego.bibliocommons.com/,San Diego,CA,1420572,10378519,11,51
3071,"San Francisco Public Library",https://sfpl.org/,https://sfpl.bibliocommons.com/,San Francisco,CA,883869,7220507,11,124.02
